601	土豆，土豆
602	一些聪明的动物能够挖出根茎蔬菜，为附近区域撒下额外的食物。野猪能够挖出马铃薯，所以在有野猪的区域种一些马铃薯植株，看着它们挖出来吃掉！
603	马铃薯
604	丛林之中
605	用丛林草开始创建新的丛林生物群系。解锁丛林植物来提升生物群系质量，为强大的丛林生态系统做好准备！
606	强大丛林
607	培育一些更高等级的丛林物种，把它们加入你的丛林生物群系，打造一片茂密的丛林！这里将是昆虫生活的绝佳场所！
608	芒果
609	已捕捉的蝴蝶
610	让青蛙捕捉 $0$ 只蝴蝶。
611	捕捉蝴蝶
612	青蛙和蟾蜍等物种能够捕捉蝴蝶！创造一个青蛙和蝴蝶可以共同生活的栖息地，看着青蛙疯狂跳跃，试图抓到一顿美味！
613	难得的芜菁
614	疣猪是能生活在沼泽生物群系中的物种之一。这种动物只有在有足够芜菁可吃的情况下才能在沼泽中生存，所以为饥饿的疣猪打造一个充满芜菁的美味栖息地吧！
615	繁茂草地
616	一片亮绿色的草地，点缀着粉色和白色的小花。这种充满生机的植物可以在贫瘠之地生长，并传播繁茂生物群系，因此是创建繁茂生态系统的绝佳起点。与报春花一起种植效果很好。
617	适宜生物群系
618	适宜生物群系
619	贫瘠之地
620	饥饿
621	饮食
622	橙子
623	混合
624	忙碌的海狸
625	海狸是 Equilinox 中最有趣的生物之一。如果你把它们放在有树的水边区域，它们就会开始建造巢穴！它们会砍倒树木，用木材在水边建造巢穴。
626	已建成的巢穴
627	完全建成的海狸巢穴
628	翩翩飞舞
629	没有一些爬虫小虫的世界会很无聊！你能放进世界的第一种昆虫是蝴蝶。这些生物一开始是小毛毛虫，但很快就会长成光彩夺目的彩色蝴蝶！确保附近有大量的花！
630	蜂蜜，我回来了！
631	Equilinox 中的蜜蜂有能力建造蜂巢结构并在其中生产蜂蜜。你只需要确保附近有充足的花供应，蜜蜂就会快乐地工作，生产出甜美的金色美味。
632	饥饿的乌龟
633	乌龟喜欢吃多样化的饮食，所以为一些乌龟创建合适的区域，并为它们提供不同的食物来源。它们最喜欢的食物是椰子和热带海藻。
634	蘑菇大师
635	蘑菇是几乎所有栖息地的绝佳补充！沿着蘑菇进化树一路前进，解锁所有不同的蘑菇物种即可完成此任务。
636	繁茂！
637	繁茂生物群系是一个美妙的粉色生物群系，孕育着 Equilinox 中最美丽的一些树木。从基础的繁茂植物和第一棵繁茂生物群系树木开始创建你的新生物群系。
638	狗鱼出击
639	Equilinox 并非全是和平——有些动物是掠食者，以其他动物的肉为食！狗鱼就是这样的物种。这种大型鱼类生活在河床生物群系中，捕猎较小的鱼。其他鱼会试图逃跑躲藏，但狗鱼快得多！
640	还有 $0$ 个任务……
641	可重复
642	附近有掠食者时缩进壳里保护自己。
643	躲藏中
644	吓唬动物
645	海拔因素
646	良好
647	较差
648	低于 $0$ 米
649	高于 $0$ 米
650	介于 $0$ 米和 $1$ 米之间
651	偏好海拔
652	解锁 ^$0$^ 音乐曲目
653	已解锁音乐曲目！
654	^$0$^ 音乐曲目现已解锁，可在音乐标签中播放。
655	播放队列
656	已完成
657	未完成
658	动物死亡
659	$0$ 不幸去世了。
660	名字
661	自动保存中……
662	绵羊咩叫
663	操控一只绵羊并咩叫
664	已砍伐 $0$ 棵树
665	让一些海狸砍倒 $0$ 棵树
666	伐木节奏
667	我试图为这个标题编一个数学笑话。它既像对数（logarithm），又像伐木者的节奏（logger rhythm），因为这个任务就是要让海狸进入良好的伐木节奏。也许我想太多了。这是一个可重复任务，所以每次完成都能获得大量 DP。砍砍砍！
668	饥饿的鱼
669	狗鱼算是美食专家，喜欢品尝各种不同种类的鱼。这个可重复任务每次狗鱼吃掉一定数量的其他鱼时，都会为你提供 DP 奖励。
670	蝴蝶猎手
671	那些青蛙还在饿着！确保青蛙有源源不断的蝴蝶可吃，你就有了新的多样性点数收入来源。
672	香蕉农夫
673	开始种香蕉吧！创建一座完整的香蕉种植园，开始大把赚钱！香蕉树越多，收获的香蕉越多，收入也就越高。确保它们对生长环境满意，以获得最大产量。
674	已产出的香蕉
675	产出 $0$ 根香蕉
676	树皮
677	蜂蜜收割者
678	是时候收割蜜蜂酿造的所有美味蜂蜜了！如果世界中有熊，它们可以帮你收割。否则，你需要在蜂巢的操作标签中手动收割蜂蜜。
679	已收割的蜂蜜
680	从蜂巢中收割蜂蜜
681	挖个洞
682	野猪想吃马铃薯！为它们提供成片的马铃薯植株让它们挖，你就能赚到更多 DP。
683	欢迎
684	欢迎来到 Equilinox！点击闪烁的任务标签，按照第一个任务的指引开始游戏。
685	开始进化
686	条件未满足
687	DP 不足
688	进行中
689	已解锁！
690	由以下物种进化而来
691	熊
692	一只又大又吓人的熊！这种大型哺乳动物在森林中游荡，永不停歇地寻找蜂蜜。熊有能力从蜂巢中收割和吃掉蜂蜜，并且能承受愤怒蜜蜂的大量蜇刺！熊通常很温顺，但偶尔也会生气，攻击附近其他较小的动物。
693	生成世界
694	世界大小
695	小
696	普通
697	大
698	水域选项
699	干燥世界
700	普通世界
701	潮湿世界
702	地形选项
703	平坦
704	普通
705	多山
706	白蜡树
707	一种非常耐寒的树，能够在各种不同的生物群系中轻松生长。它更喜欢周围有花，栖息地里有岩石。一棵非常好看的树，深受许多动物喜爱！
708	野生动物基础
709	Equilinox 中的每株植物和每只动物都有自己的生命周期。它们会随时间生长、繁殖，最终死亡。本节将讲解照料野生动物的基础知识！
710	物种信息面板
711	点击商店中某物种旁边的信息图标，即可打开 ^物种信息面板^。该面板显示该物种的一些基本数据，并提供关于物种偏好栖息地的信息。
712	健康
713	将生物放入世界后，你需要留意它的健康。随着生物变老，它的健康会自然下降。健康也受环境因素、当地种群数量和物理伤害的影响。当健康值降为零时，动物或植物就会死亡。
714	繁殖
715	Equilinox 中的所有物种都会自动繁殖，你不需要做任何事。这会导致植物在附近区域蔓延，动物种群不断增长。
716	栖息地
717	所有物种对周围环境都有一定的偏好。有些喜欢生活在特定的海拔或生物群系中，而有些可能需要某些植物或岩石的存在。你可以在 ^物种信息面板^ 中查看物种的栖息地偏好。
718	食物与资源
719	Equilinox 中的许多生物需要特定的资源，如食物或建筑材料。你需要确保它们有可持续的生存供给，以保持生态系统平衡。
720	多样性点数 (DP)
721	多样性点是游戏内货币，有多种赚取和消费方式。
722	从动物赚取 DP
723	赚取 DP 的一种方式是让动物在世界中生存。每只动物每分钟都会产生少量 DP。动物越快乐越健康，产生的 DP 就越多。你每分钟从动物那里赚取的 DP 总额显示在工具栏上。
724	从任务赚取 DP
725	完成游戏内任务是赚取 DP 的另一种方式。完成任务后你会获得一些 DP 奖励。许多任务是^可重复^的，这意味着你可以一遍又一遍地完成它们并每次都获得奖励。因此，这些任务可以为你提供稳定的 DP 收入。
726	商店
727	赚到一些 DP 后，你就会想花掉它！一种方式是在商店购买新物种和物品放进你的世界。点击想买的物品，然后将其放入世界即可购买。
728	购买基因改造
729	DP 的另一个用途是基因改造动物和植物的特性。这在 ^遗传学^ 帮助部分有更多介绍，但基本上你可以支付 DP 来基因改造一个物种的特征。
730	解锁新物种
731	多样性点的最后一种用途是通过进化系统解锁新物种。要开始进化新物种，你首先需要支付 DP 费用。想了解更多，请查看 ^进化^ 帮助部分。
732	生物群系
733	当你开始用生命填满世界时，你会注意到地形开始变色。这就是生物群系，它们由植物传播，许多不同的物种都需要它们。
734	传播生物群系
735	一些植物有能力在它们生长的区域周围传播生物群系。不同的植物传播不同的生物群系。你可以在 ^物种信息面板^ 中查看植物传播哪种生物群系。
736	生物群系的用途
737	有些物种需要生活在特定的生物群系中才能生存，而有些物种则有根本无法忍受的生物群系。你可以在 ^物种信息面板^ 的 ^栖息地^ 标签中查看物种偏好哪些生物群系。某些生物群系也经常是进化新物种时所需的。
738	生物群系测试工具
739	在屏幕顶部的工具栏中，你可以找到 ^生物群系测试仪^ 工具。选中该工具后，你可以将鼠标悬停在地形的任何部分上，查看该点各种生物群系的强度。
740	遗传学
741	你世界中的每株植物和每只动物都有特性。特性决定植物或动物的某些特征，并在繁殖过程中传给后代。
742	特性
743	植物/动物的特性决定它的某些特征，如速度、颜色或产量。你可以通过点击任何野生动物来打开状态面板并进入特性标签，查看它的特性。
744	繁殖
745	植物或动物繁殖时，它们的特性会传给后代，但会有细微变化。这意味着后代通常与父母长得相似、特征相近。
746	定向培育
747	在特性标签中，你会找到定向培育该生物的选项。选择此选项会使该动物或植物成为当地的主要繁殖者。几乎所有繁殖都会涉及那株植物或那只动物，这意味着许多后代都会具有与它相似的特性。这是复制你所欣赏的特定特征的好方法。
748	基因改造
749	你可以花费 DP 修改繁殖过程中遗传的特性。选择 ^定向培育^ 选项后，点击某个特性旁边的按钮并选择一种改造。满意后，可以支付一些 DP 购买该改造。这些改造会在繁殖遗传特性时生效，所以结果只会体现在后代身上。
750	开始上手
751	欢迎来到 Equilinox！本节将教你游戏的基础知识，帮助你开始创建第一批生态系统。
752	物种商店
760	进化物种
761	随着游戏进度推进，你将能够进化现有的野生动植物，解锁令人兴奋的新物种！
762	进化树
763	Equilinox 中的许多物种必须先由其他物种进化而来。你可以在 ^物种信息面板^ 中点击 ^进化树标签^ 查看某个物种的进化树。这里显示从选中的植物/动物可以进化出的所有物种。
764	进化条件
765	要进化新物种，必须满足某些条件。将鼠标悬停在进化树中未发现的物种上，查看进化该物种的条件。父物种需要满足这些条件才能解锁子物种。这些条件可能是生活在特定生物群系、有特定饮食，或是某种颜色等。
766	开始进化过程
767	要开始进化，请在世界中点击要进化的植物或动物，进入 ^进化^ 标签。这里可以看到可以进化出哪些子物种。点击子物种旁边的箭头查看条件，如果条件满足，就可以支付一些 DP 开始进化过程！
768	进化中
769	开始进化过程后，会显示一个进度条。只要进化条件仍然满足，进度就会随时间慢慢增加。当进度条走满时，新物种就会诞生！
770	新物种
771	新的植物或动物物种会出现在世界中靠近父母的地方。它头上有图标，所以很容易发现！这个新物种需要自己的生存区域，所以你可以点击它把它捡起来，放到合适的位置。
772	状态面板
773	你可以点击世界中的任何植物或动物，打开它的状态面板。该面板包含所选植物/动物的状态和信息，还允许你对它做一些更改。
774	状态标签
775	第一个标签是状态标签，显示生物当前的状态。包括年龄、健康、环境满意度和饥饿度等。对动物来说，它还会显示当前饮食，并告诉你它们正在做什么。
776	特性标签
777	该标签显示植物或动物从父母那里继承的特性。你还会找到定向培育这种生物和基因改造其特性的选项。你可以在 ^遗传学^ 帮助部分了解更多信息。
778	进化标签
779	Equilinox 中的一些物种可以进化以解锁新物种。在进化标签中，你可以开始子物种的进化过程。你可以在 ^进化物种^ 帮助部分了解更多关于进化的信息。
780	增益标签
781	动物或植物的行为会受到周围环境的影响。例如，附近有昆虫生活时，果树会获得果实产量加成。该标签显示生物当前受到的影响，如果将鼠标悬停在增益上，它会解释原因。
782	操作
783	操作标签提供可以对生物执行的各种操作。这些操作包括将其从世界中移除、移动到不同位置，或操控动物的移动等。
784	信息按钮
785	点击信息按钮会打开 ^物种信息面板^。该面板包含关于这个特定物种的基本信息。
786	玫瑰
787	一朵美丽的玫瑰。通常玫瑰长在小灌木丛中，但这朵不是！这朵可爱的花可以在许多不同的生物群系中快乐生长。
788	向日葵
789	一朵会转向太阳的高大黄花。这种花更喜欢生活在没有树的地区，这样它就能一整天都完全看到太阳。
790	三色堇
791	一小束颜色漂亮的花。这些花在大多数肥沃地区都能良好生长，但无法在丛林中生长。
792	百合
793	一簇白色的小林地花。这些花能在大多数绿色生物群系中生长，对蜜蜂有安抚作用。
794	跟随中
795	游戏已保存！
796	草原
797	森林
798	河床
799	沙漠
800	雪原
801	丛林
802	沼泽
803	繁茂
804	林地
805	热带
806	植物
807	动物
808	非生命体
809	树木
810	森林树木
811	草原树木
812	林地树木
813	繁茂树木
814	沙漠树木
815	山地树木
816	沼泽树木
817	丛林树木
818	热带树木
819	灌木
820	仙人掌
821	小型植物
822	水生植物
823	禾草
824	根茎蔬菜
825	蔬菜植株
826	蕨类
827	花卉
828	草本植物
829	蘑菇
830	果灌木
831	叶灌木
832	岩石/石块
833	石块
834	大岩石
835	其他
836	云
837	落果
838	蔬菜
839	坚果
840	肉类
841	建筑结构
842	鱼类
843	小型鱼类
844	大型鱼类
845	食草动物
846	鸟类
847	小型鸟类
848	猛禽
849	食肉动物
850	小型食肉动物
851	大型食肉动物
852	昆虫
853	爬行动物
854	大型食草动物
855	中型食草动物
856	小型食草动物
857	声音来源
858	更多声音来源
859	植物清单
860	动物清单
861	音乐曲目清单
862	任务清单
863	进度
864	已捕猎 $0$
865	让一只 $1$ 捕猎 $0$ 个 $2$
866	狐狸狩猎
867	Equilinox 中并非所有动物都可爱可亲。有些是凶残的野兽，以猎物的血肉为食！狐狸需要吃肉，所以把它们放在有鸡或其他合适小生物的区域附近，让它们去狩猎。
868	披着羊皮的狼
869	狼饿了，羊在菜单上。在羊群区域附近创建一片狼群区域。狼会定期去狩猎抓捕羊。
870	基础每分钟 DP
871	疾病抗性
872	年龄
873	物种已进化！
874	你已成功进化出
875	健康
876	环境
877	饥饿
878	预期寿命
879	种群密度
880	伤害
881	疾病
882	生长
883	生长时间
884	在世界中
885	世界名称
886	隐藏界面
887	重置视角
888	上次游玩
889	生物数量
890	已完成任务
891	点数
892	年
893	年
894	天
895	天
896	小时
897	小时
898	体型
899	可食性
900	叶子
